Name,Disc. Date,Max Date,mmax,Host Name,R.A.,Dec.,z,Type,Phot.,Spec.,References
SN1968D,1968-02-29,1968-02-28,13.5,NGC 6946,20:34:58.409,+60:09:34.52,0.00015,II,1.0,,"2012A&A...538A.120L,2016A&A...594A..13P,1994IAUC.6045....1V,2011ApJ...737..103S,2008yCat....1.2024B"
SN1968E,1968-03-21,1968-03-10,13.36,NGC 2713,08:57:21.100,+02:54:58.00,0.013,Ia,35.0,1.0,"1971MmSAI..42..145C,2012A&A...538A.120L,1989nane.conf..254C,2000PASP..112.1433C,1969ATsir...0..498R"
SN1968G,1968-04-23,1968-04-22,17.4,A081554+2028,08:15:55.400,+20:27:43.00,0.043,I,1.0,,"2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S,2008yCat....1.2024B"
SN1968I,1968-04-23,1968-04-22,13.5,NGC 4981,13:08:49.300,-06:46:40.00,0.0056,Ia,1.0,1.0,"2012A&A...538A.120L,2000PASP..112.1433C,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1968H,1968-04-24,1968-05-01,16.6,PGC 44441,12:58:16.800,+27:08:16.00,0.0417693,I,1.0,,"2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T,1988SSRv...48....1R,2011ApJ...737..103S"
SN1968J,1968-05-16,1968-05-15,16.6,PGC 50284,14:05:53.100,+53:07:31.00,0.041,Ia,1.0,,"2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1968L,1968-07-17,1968-07-17,11.73,NGC 5236,13:37:00.511,-29:51:59.00,0.0014,II,50.0,,"1974MNRAS.167...13W,2012A&A...538A.120L,2014ApJS..212...21L,2016A&A...594A..13P,1994ApJ...432...42S"
SN1969B,1969-02-06,1969-01-18,14.57,NGC 3556,11:11:21.800,+55:40:12.00,0.0023,II,21.0,,"1971MmSAI..42..145C,2012A&A...538A.120L,1969IAUC.2131....1W,2016A&A...594A..13P,1993BICDS..42...17T"
SN1969C,1969-02-09,1969-02-02,12.0,NGC 3811,11:41:17.000,+47:41:40.00,0.010535,Ia,75.0,,"1971MmSAI..42...67B,1989nane.conf..253C,2008ApJ...673..999P,2012A&A...538A.120L,1969IAUC.2134....1R"
SN1969H,1969-06-17,1969-06-16,15.0,NGC 4725,12:50:28.200,+25:30:21.00,0.004,I,1.0,,"2012A&A...538A.120L,1969IAUC.2155....1F,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1969L,1969-12-02,1969-12-04,12.55,NGC 1058,02:43:45.300,+37:18:39.00,0.00253,II,127.0,7.0,"1971MmSAI..42..163C,1991ESOC...37..339B,2012A&A...538A.120L,1969IAUC.2194....1R,2016A&A...594A..13P"
SN1970A,1970-02-15,1970-02-14,14.0,IC 3476,12:32:41.000,+14:02:31.00,-0.00057,II,1.0,1.0,"2012A&A...538A.120L,1970IAUC.2214....4B,2000PASP..112.1439B,1993BICDS..42...17T,2011ApJ...737..103S"
SN1970G,1970-07-30,1970-08-02,11.42,NGC 5457,14:03:00.830,+54:14:32.64,0.000811,II,83.0,,"1974JRASC..68...36W,1973A&A....29...57B,2012A&A...538A.120L,2008ApJ...673..999P,1970IAUC.2269....1W"
SN1970J,1970-09-24,1970-10-06,14.11,NGC 7619,23:20:12.800,+08:11:56.00,0.01335,Ia,112.0,,"1973MmSAI..44...65B,1989nane.conf..284C,1975IBVS.1062....1D,2012A&A...538A.120L,1970IAUC.2279....1T"
SN1970L,1970-10-31,1970-10-02,14.87,NGC 2968,09:43:20.700,+31:57:06.00,0.0052,I,34.0,,"1973MmSAI..44...65B,1989nane.conf..284C,2012A&A...538A.120L,1970IAUC.2287....1W,2016A&A...594A..13P"
SN1971G,1971-03-29,1971-04-11,13.0,NGC 4165,12:12:12.200,+13:14:16.08,0.008405,Ia,107.0,1.0,"1973MmSAI..44...65B,1989nane.conf..284C,2008ApJ...673..999P,1971ApL.....9...77D,2000PASP..112.1433C"
SN1971I,1971-05-24,1971-05-29,10.9,NGC 5055,13:15:49.600,+41:59:32.00,0.002375,Ia,205.0,,"1973PASP...85..321D,1971IAUC.2333....1O,1973MmSAI..44...65B,1989nane.conf..284C,1973A&A....22..317D"
SN1971K,1971-06-12,1971-06-19,16.1,NGC 3811,11:41:13.200,+47:41:09.96,0.010285,II,8.0,,"2008ApJ...673..999P,2012A&A...538A.120L,1985PZ.....22..191T,1971IAUC.2335....1M,2016A&A...594A..13P"
SN1971L,1971-06-24,1971-06-30,12.67,NGC 6384,17:32:26.100,+07:04:02.00,0.00563,Ia,59.0,,"1973MmSAI..44...65B,1989nane.conf..284C,2012A&A...538A.120L,1976ATsir...0..906L,1971IAUC.2336....1L"
SN1971P,1971-08-19,1971-08-18,16.8,NGC 7319,22:36:05.800,+33:58:16.00,0.022,I,13.0,,"2012A&A...538A.120L,1974ASSL...45...19R,1971IAUC.2355....1T,2016A&A...594A..13P,1993BICDS..42...17T"
SN1971S,1971-11-15,1971-11-15,15.5,NGC 493,01:22:12.700,+00:57:24.00,0.007845,II,21.0,,"1974ApJ...191..739S,2008ApJ...673..999P,2012A&A...538A.120L,1971IAUC.2371....1R,2016A&A...594A..13P"
SN1971U,1971-12-16,1971-12-15,15.5,MCG +05-26-14,10:48:27.000,+26:35:05.00,0.021,Ia,1.0,,"2012A&A...538A.120L,1971IAUC.2378....1W,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1972E,1972-05-06,1972-05-10,7.77,NGC 5253,13:39:53.200,-31:40:15.00,0.001358,Ia,490.0,19.0,"1975ApJ...200..574K,1973JBAA...28..295A,1972ApJ...177L..59L,1975A&A....45..429V,1972IAUC.2434....1W"
SN1972H,1972-08-08,1972-07-29,15.1,NGC 3147,10:17:00.400,+73:24:39.00,0.0128,I,67.0,,"1973A&A....29...57B,1989nane.conf..287C,1985PZ.....22..191T,2012A&A...538A.120L,2016A&A...594A..13P"
SN1972J,1972-08-13,1972-08-20,14.2,NGC 7634,23:21:41.800,+08:52:27.00,0.01257,Ia,64.0,,"1977A&A....57...73C,2012A&A...538A.120L,1972IAUC.2437....1P,2016A&A...594A..13P,2000ApJ...540..634P"
SN1972R,1972-12-05,1972-12-24,15.6,NGC 2841,09:21:56.700,+50:57:20.00,0.0021,Ib,76.0,,"1973A&A....29...57B,1989nane.conf..287C,2012A&A...538A.120L,1973IAUC.2476....1U,2016A&A...594A..13P"
SN1972Q,1972-12-14,1972-12-17,14.93,NGC 4254,12:18:50.800,+14:26:40.00,0.008,II,38.0,,"1973A&A....29...57B,2012A&A...538A.120L,1972IAUC.2472....1S,2016A&A...594A..13P,1993BICDS..42...17T"
SN1973B,1973-01-12,1973-01-07,14.96,A151512+0244,15:15:07.000,+02:44:48.00,,I,27.0,,"1978A&AS...34..387C,2012A&A...538A.120L,1973IAUC.2485....1K,1973IAUC.2485....1W,1993BICDS..42...17T"
SN1973F,1973-03-31,1973-04-09,16.2,NGC 4944,13:03:52.001,+28:11:11.80,0.0232,I,20.0,,"1978ZhPhy..90..565K,2012A&A...538A.120L,1973IAUC.2521....1V,2016A&A...594A..13P,1990ApJ...350..110C"
SN1973N,1973-09-02,1973-08-31,15.25,NGC 7495,23:08:49.400,+12:02:57.00,0.01393,Ia,89.0,,"1977A&A....57...73C,2012A&A...538A.120L,2016A&A...594A..13P,2000ApJ...540..634P,1973IAUC.2571....1W"
SN1973R,1973-12-19,1973-12-26,13.9,NGC 3627,11:20:11.500,+12:59:55.32,0.002357,II,38.0,,"1977A&A....56...59C,2008ApJ...673..999P,2012A&A...538A.120L,1974IAUC.2615....1R,2016A&A...594A..13P"
SN1973U,1973-12-24,1973-12-23,16.5,IC 43,00:42:16.600,+29:39:26.00,0.016,II,1.0,,"2012A&A...538A.120L,1974IAUC.2620....1K,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1973V,1973-12-24,1973-12-23,17.0,MCG +09-18-102,11:12:09.400,+54:00:38.00,0.039,II,1.0,,"2012A&A...538A.120L,1974IAUC.2624....1B,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1974G,1974-04-20,1974-05-01,11.8,NGC 4414,12:26:28.300,+31:12:22.00,0.004248,Ia,99.0,,"1976MNRAS.175..595P,1977A&A....57...73C,1974IAUC.2671....1R,2012A&A...538A.120L,2016A&A...594A..13P"
SN1974J,1974-10-09,1974-10-14,15.5,NGC 7343,22:38:37.800,+34:03:51.00,0.0222,Ia,72.0,,"1977A&A....57...73C,2012A&A...538A.120L,1974IAUC.2707....1S,1974IAUC.2714....1B,2016A&A...594A..13P"
SN1975A,1975-01-15,1975-01-20,14.4,NGC 2207,06:16:26.300,-21:21:24.00,0.009735,Ia,10.0,,"2012A&A...538A.120L,1976ApJ...207...44K,1975IAUC.2738....1S,2016A&A...594A..13P,1993BICDS..42...17T"
SN1975B,1975-04-01,1975-03-31,15.5,PGC 12417,03:19:42.800,+41:38:01.00,0.028,Ia,1.0,,"2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S,2008yCat....1.2024B"
SN1975G,1975-06-11,1975-06-11,14.5,MCG +09-23-25,14:01:18.200,+54:25:31.00,0.0151,Ia,25.0,,"1978A&AS...34..387C,2012A&A...538A.120L,2016A&A...594A..13P,1988SSRv...48....1R,1975IAUC.2789....1L"
SN1975N,1975-10-24,1975-11-04,13.41,NGC 7723,23:38:54.800,-12:57:09.00,0.007245,Ia,108.0,,"1978A&AS...34..387C,1977MNRAS.181..677W,2012A&A...538A.120L,1976ATsir...0..906L,1975IAUC.2866....2T"
SN1975O,1975-11-30,1975-11-28,14.32,NGC 2487,07:58:21.100,+25:08:06.00,0.0166,Ia,42.0,,"1978A&AS...34..387C,2012A&A...538A.120L,2000ApJ...540..634P,1975IAUC.2874....3G,2016A&A...594A..13P"
SN1975P,1975-12-01,1975-11-13,15.0,NGC 3583,11:14:18.100,+48:18:26.00,0.0071,I,22.0,,"1978A&AS...34..387C,2012A&A...538A.120L,1975IAUC.2878....4H,2016A&A...594A..13P,1993BICDS..42...17T"
SN1975T,1975-12-28,1975-01-04,15.7,NGC 3756,11:36:42.400,+54:17:14.00,0.0043,II,9.0,,"2012A&A...538A.120L,1978A&AS...34..387C,1976IAUC.2895....4H,2016A&A...594A..13P,1993BICDS..42...17T"
SN1975S,1975-12-30,1975-12-29,14.6,NGC 1325,03:24:30.100,-21:31:16.00,0.0053,II,16.0,,"1977MNRAS.181..677W,2012A&A...538A.120L,1975IAUC.2893....3T,2016A&A...594A..13P,1993BICDS..42...17T"
SN1976B,1976-03-28,1976-04-05,14.07,NGC 4402,12:26:12.300,+13:06:46.00,0.000787,Ib,114.0,1.0,"1978A&AS...34..387C,1981PASP...93..181D,1989PASP...93..181.,1977MNRAS.181..677W,2012A&A...538A.120L"
AT1976R,1976-05-31,1976-05-30,18.4,NGC 6780,19:22:49.940,-55:46:55.73,0.011662,Candidate,1.0,,2016A&A...594A..13P
SN1976D,1976-08-25,1976-08-23,14.5,NGC 5427,14:03:28.200,-06:01:19.00,0.0091,Ia,1.0,,"2012A&A...538A.120L,1976IAUC.2984....3C,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1976F,1976-09-24,1976-09-23,16.5,UGC 2100,02:37:37.600,+33:39:46.00,0.015,II,9.0,,"2012A&A...538A.120L,1985PZ.....22..191T,2016A&A...594A..13P,1976IAUC.2993....3K,1993BICDS..42...17T"
SN1976G,1976-10-21,1976-10-11,15.0,NGC 488,01:21:46.600,+05:13:38.00,0.0076,Ia?,23.0,,"1979AJ.....84..502W,2012A&A...538A.120L,1976MNSSA..35...97M,1976IAUC.2998....3M,2016A&A...594A..13P"
SN1976L,1976-10-28,1976-10-27,17.0,NGC 1411,03:39:41.359,-44:00:38.02,0.0034,I,1.0,,"2012A&A...538A.120L,1977IAUC.3103....3H,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1976J,1976-12-15,1976-12-15,14.42,NGC 977,02:33:02.800,-10:45:51.00,0.0137,Ia,35.0,,"1978A&AS...34..387C,2012A&A...538A.120L,1979AJ.....84..502W,2016A&A...594A..13P,2000ApJ...540..634P"
SN1976K,1976-12-21,1976-12-20,17.0,NGC 3226,10:23:28.900,+19:54:22.00,0.0043,I,1.0,,"2012A&A...538A.120L,1977IAUC.3029....3M,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S"
SN1977F,1977-01-15,1977-01-04,16.1,MCG +05-26-14,10:48:26.900,+26:34:39.00,0.021,I,18.0,,"1978A&AS...34..387C,2012A&A...538A.120L,2016A&A...594A..13P,1977IAUC.3037....3G,1993BICDS..42...17T"
SN1977C,1977-10-15,1977-10-14,16.0,MCG +11-10-52,08:03:27.600,+67:08:52.00,,I,1.0,,"1977IAUC.3122....4H,2012A&A...538A.120L,1993BICDS..42...17T,2011ApJ...737..103S,2008yCat....1.2024B"
SN1978A,1978-05-08,1978-05-07,17.0,MCG -04-32-23,13:30:16.900,-21:44:52.00,0.024,II,1.0,,"2012A&A...538A.120L,1978IAUC.3221....5C,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S"
SN1978B,1978-07-03,1978-07-02,14.0,MCG +10-16-117,11:19:42.000,+59:17:11.00,0.0098,II,1.0,,"2012A&A...538A.120L,1978IAUC.3242....5G,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1978K,1978-07-31,1978-07-31,16.0,NGC 1313,03:17:39.000,-66:33:04.00,0.001568,II,47.0,1.0,"1993ApJ...416..167R,2016MNRAS.458.2063K,2004ApJ...603..644S,2012A&A...538A.120L,1999AJ....118.2689S"
SN1978C,1978-08-01,1978-08-13,18.5,MCG -05-09-22,03:42:11.700,-27:51:49.00,0.014,II,1.0,,"2012A&A...538A.120L,1978IAUC.3254....3G,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1978D,1978-09-23,1978-09-22,20.0,A230636-4427,23:06:38.300,-44:26:52.00,0.07,I,1.0,,"2012A&A...538A.120L,1978IAUC.3282....2Z,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1978E,1978-10-27,1978-10-29,14.98,MCG +06-49-36,22:34:57.700,+37:11:39.00,0.0179,Ia,51.0,,"1989A&A...116...43.,1982A&A...116...43B,2012A&A...538A.120L,2016A&A...594A..13P,1988SSRv...48....1R"
SN1978H,1978-11-07,1978-11-06,16.5,NGC 3780,11:39:23.669,+56:16:00.84,0.008205,II,1.0,,"2012A&A...538A.120L,2008ApJ...673..999P,1978IAUC.3303....3C,2016A&A...594A..13P,1996AJ....111.2017V"
SN1978G,1978-11-24,1978-11-23,12.9,IC 5201,22:20:48.300,-46:01:23.00,0.0031,II,1.0,,"2012A&A...538A.120L,1978IAUC.3309....3H,2016A&A...594A..13P,1996AJ....111.1271V,2011ApJ...737..103S"
SN1979A,1979-01-15,1979-01-24,15.0,NGC 4647,12:43:29.000,+11:35:17.00,0.0047,I,1.0,,"2012A&A...538A.120L,1979IAUC.3322....3S,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1979B,1979-02-28,1979-03-18,12.5,NGC 3913,11:50:43.400,+55:21:33.12,0.003727,Ia,63.0,,"1989A&A...116...43.,1982A&A...116...43B,2012A&A...538A.120L,2008ApJ...673..999P,1979IAUC.3340....4T"
SN1979C,1979-04-19,1979-04-15,11.6,NGC 4321,12:22:58.630,+15:47:51.74,0.004272,II,260.0,4.0,"1980BAN....85...19B,1981PASP...93...36D,1982A&A...116...43B,2012A&A...538A.120L,2016A&A...594A..13P"
SN1980D,1980-03-17,1980-03-07,13.78,NGC 3733,11:34:58.100,+54:52:55.09,0.0039,II,51.0,,"1991SvA....68..341K,1986PASP...61..148Z,2012A&A...538A.120L,1982ATsir...0.1236T,1980IAUC.3462....4D"
SN1980P,1980-03-20,1980-03-19,15.0,NGC 5854,15:07:47.700,+02:34:08.00,0.0058,I,1.0,,"2012A&A...538A.120L,1980IAUC.3462....4D,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1980F,1980-05-18,1980-05-17,17.0,MCG -03-34-61,13:21:53.000,-17:19:33.00,0.024,I,1.0,,"2012A&A...538A.120L,1980IAUC.3480....3K,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1980I,1980-06-13,1980-06-24,14.0,NGC 4374,12:25:38.100,+12:53:24.00,0.0033,Ia,1.0,,"2012A&A...538A.120L,1980IAUC.3492....4D,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1980K,1980-10-28,1980-10-29,11.05,NGC 6946,20:35:30.070,+60:06:23.75,0.00015,II,143.0,3.0,"1982PASP...94..578B,1982A&A...116...35B,2012A&A...538A.120L,1980IAUC.3542....1M,1980IAUC.3532....4G"
SN1980N,1980-12-07,1980-12-11,12.28,NGC 1316,03:23:00.300,-37:12:50.00,0.005871,Ia,288.0,7.0,"1991AJ....102..208H,2008ApJ...686..117F,2012A&A...538A.120L,1980IAUC.3556....1M,1982IBVS.2065....1O"
SN1980O,1980-12-30,1980-10-29,13.0,NGC 1255,03:13:27.000,-25:44:31.00,0.0056,II,1.0,,"2012A&A...538A.120L,1981IAUC.3559....2M,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1981A,1981-02-24,1981-02-28,13.5,NGC 1532,04:12:10.900,-32:52:13.00,0.004,II,1.0,,"2012A&A...538A.120L,1981IAUC.3578....4S,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1981D,1981-03-01,1981-03-13,12.37,NGC 1316,03:22:38.400,-37:13:58.00,0.005871,Ia,70.0,,"1991AJ....102..208H,2012A&A...538A.120L,1981IAUC.3583....1C,1981IAUC.3583....4B,2007ApJ...659..122J"
SN1981B,1981-03-02,1981-03-09,11.73,NGC 4536,12:34:29.500,+02:11:59.35,0.006031,Ia,281.0,16.0,"1983ApJ...270..123B,1982SvAL....8..115T,1982SvA.....8..219Y,1983PASP...95...72B,1982A&A...116...35B"
SN1981J,1981-03-11,1981-03-10,15.0,MCG +07-29-43,14:03:17.500,+38:31:29.00,0.019,I,1.0,,"2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S,2008yCat....1.2024B"
SN1981E,1981-05-29,1981-05-28,17.0,NGC 5597,14:24:26.200,-16:46:04.00,0.009,II,1.0,,"2012A&A...538A.120L,1981IAUC.3609....3M,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1981F,1981-05-30,1981-05-29,15.0,NGC 4716,12:50:33.000,-09:27:02.00,0.016,Ia,1.0,,"2012A&A...538A.120L,1981IAUC.3610....3D,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1981G,1981-06-02,1981-06-01,15.0,NGC 4874,12:59:36.700,+27:57:48.00,0.024,Ia,1.0,,"2012A&A...538A.120L,1981IAUC.3610....3D,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1981K,1981-11-03,1981-11-02,17.0,NGC 4258,12:18:59.460,+47:19:30.75,0.001125,II,1.0,,"2012A&A...538A.120L,1983IAUC.3803....2H,1998ApJ...500...51W,1993BICDS..42...17T,2016A&A...594A..13P"
SN1982B,1982-02-12,1982-02-16,13.35,NGC 2268,07:14:33.700,+84:23:12.00,0.006857,Ia,126.0,1.0,"1988A&A...202...15C,1983IBVS.2382....1C,1983ATsir...0.1274T,1983ATsir1274....3T,2012A&A...538A.120L"
SN1982C,1982-02-18,1982-03-21,17.5,NGC 4185,12:13:23.700,+28:29:32.00,0.013,Ia,1.0,,"2012A&A...538A.120L,1982IAUC.3683....6B,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1982F,1982-02-24,1982-03-06,15.0,NGC 4490,12:30:38.700,+41:37:60.00,0.002,II,16.0,,"2012A&A...538A.120L,1984ATsir...0.1346Y,1982IAUC.3689....5M,2016A&A...594A..13P,1993BICDS..42...17T"
SN1982D,1982-03-23,1982-03-22,18.0,NGC 5679B,14:35:04.500,+05:20:55.00,0.029,II,1.0,,"2012A&A...538A.120L,1982IAUC.3681....2L,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1982L,1982-07-21,1982-07-20,16.0,NGC 7713,23:36:29.700,-37:55:51.00,0.0023,II,1.0,,"2012A&A...538A.120L,1982IAUC.3717....4B,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1982R,1982-10-24,1982-10-06,14.4,NGC 1187,03:02:39.511,-22:51:01.49,0.0046,Ib,1.0,,"2012A&A...538A.120L,1982IAUC.3739....4V,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1982V,1982-11-22,1982-11-19,15.2,MCG +05-07-29,02:40:18.890,+32:15:59.71,0.015,I,13.0,,"2012A&A...538A.120L,2016A&A...594A..13P,1982IAUC.3749....1W,1982IAUC.3749....3B,1988PZ.....22..653T"
SN1982W,1982-12-14,1982-11-22,15.0,NGC 5485,14:07:09.050,+55:01:07.39,0.0066,Ia,14.0,,"2012A&A...538A.120L,1989A&A...214..131B,1982IAUC.3756....3B,1982IAUC.3754....1W,2016A&A...594A..13P"
SN1983E,1983-03-13,1983-03-14,14.0,NGC 3044,09:53:42.840,+01:34:34.39,0.0043,II,21.0,,"1988PZ.....22..653T,2012A&A...538A.120L,1983IAUC.3787....2T,2016A&A...594A..13P,1993BICDS..42...17T"
SN1983G,1983-04-04,1983-04-08,12.65,NGC 4753,12:52:20.950,-01:12:12.31,0.004086,Ia,94.0,8.0,"2008ApJ...686..117F,1985PASP...97..229B,1983IAUC.3814....2P,2012A&A...538A.120L,1985AZh....62..365T"
SN1983I,1983-05-11,1983-04-25,13.4,NGC 4051,12:03:11.800,+44:31:09.00,0.0023,Ic,39.0,,"1985PAZh...62..365Y,2012A&A...538A.120L,1983IAUC.3813....3B,2016A&A...594A..13P,1993BICDS..42...17T"
SN1983K,1983-06-06,1983-06-22,12.52,NGC 4699,12:49:12.250,-08:37:42.34,0.0043,II,22.0,,"1990PASP..102..299P,2012A&A...538A.120L,1983IAUC.3827....5B,2016A&A...594A..13P,1993BICDS..42...17T"
SN1983L,1983-06-14,1983-05-01,17.1,NGC 7038,21:15:05.500,-47:13:45.00,0.016,Ia,1.0,,"2012A&A...538A.120L,1983IAUC.3828....3S,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1983N,1983-07-03,1983-07-15,10.73,NGC 5236,13:36:51.23,-29:54:02.70,0.002667,Ib,89.0,5.0,"1983IAUC.3842....1W,1983A&A...128L...3R,2012A&A...538A.120L,1986ApJ...306L..77G,1989CiInf.....3841I"
SN1983P,1983-07-11,1983-07-05,13.0,NGC 5746,14:44:56.000,+01:57:12.00,0.0058,Ia,3.0,,"2012A&A...538A.120L,1983IAUC.3841....3V,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1983T,1983-09-10,1983-09-20,16.0,MCG +06-36-55,16:36:54.200,+36:24:56.00,0.031,I,1.0,,"2012A&A...538A.120L,1983IAUC.3873....3B,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1983R,1983-09-18,1983-09-30,14.61,IC 1731,01:50:13.111,+27:11:55.10,0.012,Ia,25.0,,"2012A&A...538A.120L,1988SvA....65..140Y,1989A&A...214..131B,1983IAUC.3875....2W,2016A&A...594A..13P"
SN1983S,1983-10-06,1983-10-05,14.5,NGC 1448,03:44:34.400,-44:38:33.00,0.0039,II,1.0,,"2012A&A...538A.120L,1983IAUC.3877....3C,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1983U,1983-11-04,1983-11-01,12.0,NGC 3227,10:23:29.410,+19:51:55.46,0.0038,Ia,31.0,,"2012A&A...538A.120L,1988SvA....65..140Y,1989A&A...214..131B,1983IAUC.3887....3P,1985ApJ...293L..77D"
SN1983V,1983-11-25,1983-12-04,13.5,NGC 1365,03:33:31.661,-36:08:54.89,0.0055,Ic,14.0,5.0,"2012A&A...538A.120L,1997ApJ...483..675C,1983IAUC.3895....4M,2016A&A...594A..13P,1996AJ....111.2017V"
SN1983W,1983-12-06,1983-12-23,13.49,NGC 3625,11:20:32.200,+57:46:60.00,0.006485,Ia,58.0,,"1988SvA....65..140Y,2008ApJ...673..999P,2012A&A...538A.120L,1983IAUC.3900....5M,2016A&A...594A..13P"
SN1984A,1984-01-04,1984-01-17,12.1,NGC 4419,12:26:55.750,+15:03:17.72,-0.00092,Ia,138.0,,"1986Afz....25..279K,1989A&A...220...83B,2012A&A...538A.120L,1988ApJ...333..743G,1984IAUC.3936....3V"
SN1984B,1984-02-01,1984-02-01,16.7,MCG +09-19-19,11:15:36.300,+55:55:33.00,0.033,II,15.0,,"2012A&A...538A.120L,1988PZ.....22..653T,1984IAUC.3916....3M,2016A&A...594A..13P,1993BICDS..42...17T"
SN1984E,1984-03-26,1984-03-29,14.65,NGC 3169,10:14:11.000,+03:28:13.00,0.0041,II,39.0,2.0,"2012A&A...538A.120L,1984IAUC.3931....2K,2016A&A...594A..13P,1996AJ....111.1271V,2011ApJ...737..103S"
SN1984G,1984-03-27,1984-03-26,18.5,A102924-2627,10:29:26.600,-26:27:31.00,,II,1.0,,"1984IAUC.3942....3H,2012A&A...538A.120L,1993BICDS..42...17T,2011ApJ...737..103S"
SN1984F,1984-03-30,1984-03-20,16.0,MCG +08-15-47,08:11:10.400,+46:27:33.00,0.0075,II,1.0,,"2012A&A...538A.120L,1984IAUC.3937....3G,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1984I,1984-05-10,1984-05-24,15.82,ESO 323-G99,13:14:36.900,-42:40:05.00,0.011,Ib,43.0,,"1989PASP..102..898.,2012A&A...538A.120L,2016A&A...594A..13P,1984IAUC.3944....3S,1993BICDS..42...17T"
SN1984Z,1984-06-01,1984-05-31,16.1,NGC 5548,14:17:59.60,+25:08:18.0,0.01727,II,1.0,,"2016A&A...594A..13P,2011ApJ...737..103S"
SN1984N,1984-07-20,1984-07-19,14.0,NGC 7184,22:02:44.741,-20:47:52.80,0.0087,Pec,1.0,,"2012A&A...538A.120L,1984IAUC.3962....3H,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S"
SN1984J,1984-07-27,1984-07-28,13.5,NGC 1559,04:17:37.000,-62:47:07.00,0.0043,II,1.0,,"2012A&A...538A.120L,1984IAUC.3963....4M,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1984L,1984-08-28,1984-08-20,13.87,NGC 991,02:35:30.550,-07:09:30.47,0.0051,Ib,25.0,19.0,"1987ApJ...317..355H,2012A&A...538A.120L,1987SvA....13..894Y,2008ApJ...687L...9M,1984IAUC.3954....1B"
SN1984O,1984-10-22,1984-10-21,15.0,IC 4839,19:15:36.900,-54:38:54.00,0.0091,I,1.0,,"2012A&A...538A.120L,1984IAUC.4002....5M,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S"
SN1985B,1985-01-17,1985-01-16,13.0,NGC 4045,12:02:44.081,+01:58:45.26,0.000617,Ia,1.0,,"2012A&A...538A.120L,1985IAUC.4035....4M,2006ApJ...646..369P,2016A&A...594A..13P,1993BICDS..42...17T"
SN1985A,1985-01-25,1985-01-15,14.5,NGC 2748,09:13:42.401,+76:28:23.81,0.0049,Ia,12.0,,"2012A&A...538A.120L,1988Afz....29..260T,1985IAUC.4031....5M,2006ApJ...646..369P,2016A&A...594A..13P"
